id,type,priority,status,milestone,wave,epic_ids,domain,persona,statement,verification,source_scope
URS-NFR-PRIVACY-002,Non-functional,Must,In Progress,,,EPIC-008;EPIC-504;EPIC-608,privacy,All users and operators,"The platform shall retain only data required by configured orchestration, audit and operational policy. Target: Data inventory maps every persisted field to purpose, retention and sensitivity.",Privacy and schema review.,AMESH quality attribute
URS-NFR-RELIABILITY-001,Non-functional,Must,In Progress,,,EPIC-007;EPIC-008;EPIC-009;EPIC-108,reliability,All users and operators,The platform shall not lose an accepted state-changing command after the API or durable PostgreSQL transport acknowledges it. Target: Zero lost acknowledged commands in crash-consistency and failover tests.,"Fault-injection tests that terminate services and PostgreSQL connections at every commit, claim and acknowledgement boundary.",AMESH quality attribute
URS-NFR-RELIABILITY-002,Non-functional,Must,In Progress,,,EPIC-007;EPIC-009;EPIC-100;EPIC-103,reliability,All users and operators,"The platform shall tolerate duplicate commands, events, trigger occurrences and task results without duplicate logical state transitions. Target: All conformance duplicate-injection scenarios produce one logical effect.",Property-based and integration tests with duplicate and reordered delivery.,AMESH quality attribute
URS-NFR-RELIABILITY-003,Non-functional,Must,In Progress,,,EPIC-101;EPIC-102;EPIC-601,reliability,All users and operators,"The platform shall prevent an expired scheduler, worker or service owner from committing after ownership transfers. Target: Zero accepted stale mutations in lease-expiry and partition tests.","Chaos tests with paused processes, network partitions and delayed completions.",AMESH quality attribute
URS-NFR-RELIABILITY-004,Non-functional,Must,Verified,,,EPIC-007;EPIC-100,reliability,All users and operators,The execution reducer shall produce the same canonical state from the same ordered event stream and reducer version. Target: Byte-equivalent canonical snapshots across 100 repeated replays and supported platforms.,Golden event-stream and property-based reducer tests.,AMESH quality attribute
URS-NFR-RELIABILITY-005,Non-functional,Must,Proposed,,,EPIC-401;EPIC-409;EPIC-604;EPIC-607,reliability,All users and operators,"Core orchestration shall continue when optional search, telemetry, outbound webhook or analytics services are unavailable. Target: New and running executions continue within documented latency budgets during optional-service outage tests.",Dependency isolation and outage integration tests.,AMESH quality attribute
URS-NFR-RELIABILITY-006,Non-functional,Must,Proposed,,,EPIC-010;EPIC-605;EPIC-609,reliability,All users and operators,All stored artifacts and imported bundles shall be protected by cryptographic checksums and corruption detection. Target: Every stored object has a verified checksum; corruption drills are detected before consumption.,Storage adapter conformance and corruption-injection tests.,AMESH quality attribute
URS-NFR-RELIABILITY-007,Non-functional,Must,Proposed,,,EPIC-108;EPIC-601,reliability,All users and operators,Automated reconciliation shall converge recoverable invariant violations without creating new violations. Target: Reference fault scenarios converge within 10 minutes after dependencies recover.,End-to-end recovery suite with invariant counters.,AMESH quality attribute
URS-NFR-RELIABILITY-008,Non-functional,Must,In Progress,,,EPIC-102;EPIC-104;EPIC-601,reliability,All users and operators,"Temporal decisions shall tolerate bounded clock skew and use monotonic time for local deadlines where possible. Target: Correct schedule, lease and timeout behavior with plus or minus 30 seconds node skew.",Virtual-clock and multi-node skew tests.,AMESH quality attribute
URS-NFR-SECURITY-001,Non-functional,Must,In Progress,,,EPIC-503;EPIC-604;EPIC-605,security,All users and operators,"No API, event, cache, log, metric, search, storage or plugin path shall expose one tenant's protected data to another. Target: Zero cross-tenant findings in adversarial isolation test suite and pre-GA penetration test.","Automated negative tests, database checks and independent penetration testing.",AMESH quality attribute
URS-NFR-SECURITY-002,Non-functional,Must,In Progress,,,EPIC-303;EPIC-501;EPIC-612,security,All users and operators,"Components, workers, plugins and runners shall receive only the identities and capabilities required for their role and current operation. Target: Reference deployments pass privilege review with no shared administrator credentials.",Threat-model review and deployment policy tests.,AMESH quality attribute
URS-NFR-SECURITY-003,Non-functional,Must,Proposed,,,EPIC-111;EPIC-205;EPIC-506;EPIC-607,security,All users and operators,"Secret plaintext shall not appear in persistent metadata, events, logs, metrics, traces, UI payloads or generated support bundles. Target: Zero seeded canary secrets detected across persisted and exported telemetry in the security suite.",Canary-secret scanning and redaction tests.,AMESH quality attribute
URS-NFR-SECURITY-004,Non-functional,Must,Proposed,,,EPIC-613,security,All users and operators,Production interfaces shall support modern TLS and authenticated internal transport where configured. Target: TLS 1.2 or newer; weak ciphers disabled in reference configurations.,Automated protocol scan and reference deployment test.,AMESH quality attribute
URS-NFR-SECURITY-005,Non-functional,Must,Proposed,,,EPIC-602;EPIC-605;EPIC-506,security,All users and operators,"The platform shall support encrypted metadata, object storage and secret-provider configurations. Target: Documented reference configurations use provider-managed or customer-managed encryption keys.",Configuration audit and restore test.,AMESH quality attribute
URS-NFR-SECURITY-006,Non-functional,Must,In Progress,,,EPIC-501;EPIC-502;EPIC-506;EPIC-613,security,All users and operators,"User, service, component and provider credentials shall be rotatable without rebuilding application images. Target: Reference rotation procedures complete without losing accepted work.","Automated token, certificate and external-secret rotation tests.",AMESH quality attribute
URS-NFR-SECURITY-007,Non-functional,Must,Proposed,,,EPIC-001;EPIC-305;EPIC-612,security,All users and operators,"Official artifacts shall include verifiable source provenance, SBOM and signatures. Target: 100% of official release artifacts have published checksums, SBOMs and signatures.",Release pipeline policy gate.,AMESH quality attribute
URS-NFR-SECURITY-008,Non-functional,Must,Proposed,,,EPIC-303;EPIC-209;EPIC-221;EPIC-222,security,All users and operators,"Untrusted user code and third-party plugins shall not execute inside the webserver, scheduler, executor or metadata database process. Target: All untrusted reference tasks and plugins run through isolated runners or plugin services.",Architecture test and runtime process inspection.,AMESH quality attribute
URS-NFR-SECURITY-009,Non-functional,Must,Proposed,,,EPIC-504,security,All users and operators,Security-relevant actions shall generate attributable audit records even when denied. Target: 100% coverage of the audited-action catalog in automated tests.,Endpoint-to-audit traceability suite.,AMESH quality attribute
URS-NFR-SECURITY-010,Non-functional,Must,Proposed,,,EPIC-003;EPIC-403;EPIC-505;EPIC-612,security,All users and operators,"Fresh production-oriented configurations shall fail closed for authentication, plugin trust, network exposure and secrets. Target: Security baseline scanner reports no critical unsafe defaults.",Configuration conformance and container scan.,AMESH quality attribute
URS-NFR-USABILITY-001,Non-functional,Must,In Progress,,,EPIC-004;EPIC-405,usability,All users and operators,"Flow validation shall return actionable errors tied to source locations. Target: p95 validation response below 1 second for a 5,000-line flow; every error includes code and location.",Editor benchmark and validation contract tests.,AMESH quality attribute
URS-NFR-USABILITY-002,Non-functional,Must,In Progress,,,EPIC-105;EPIC-109;EPIC-500;EPIC-802,usability,All users and operators,"State, admission, retry, cache, policy and authorization decisions shall expose human-readable evidence to authorized users. Target: Decision evidence is present in all catalogued decision scenarios.",Scenario-based UI and API acceptance tests.,AMESH quality attribute
URS-NFR-USABILITY-003,Non-functional,Must,Proposed,,,EPIC-001;EPIC-411;EPIC-600,usability,All users and operators,"A new contributor shall be able to start the reference stack and run a sample flow from documented steps. Target: Median completion below 20 minutes on a clean supported workstation, excluding image download time.",Quarterly external documentation usability test.,AMESH quality attribute
URS-NFR-USABILITY-004,Non-functional,Must,In Progress,,,EPIC-404;EPIC-405;EPIC-407,usability,All users and operators,The GA web interface shall conform to WCAG 2.2 AA for supported workflows. Target: No critical or serious automated findings and manual keyboard and screen-reader acceptance.,Automated accessibility scan plus manual audit.,AMESH quality attribute
